sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
030200193_,шт,Алматы,2026-09-21,20000110907,3780.0,1644,180,30.0,393.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-21,20000110909,3780.0,1644,180,30.0,393.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-21,30000002725,3780.0,1644,180,30.0,393.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-21,30000002730,420.0,1644,180,30.0,393.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-22,20000110651,630.0,1656,180,30.0,414.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-22,20000110827,420.0,1656,180,30.0,414.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-22,20000111355,420.0,1656,180,30.0,414.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200193_,шт,Алматы,2026-09-22,20000111600,630.0,1656,180,30.0,414.0,240.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-06,20000000489,7200.0,8,180,6.0,67.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-06,20000000500,720.0,8,180,6.0,67.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-06,30000000012,120.0,8,180,6.0,67.0,48.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-08,20000000894,400.0,16,180,13.5,231.0,108.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-08,20000000899,240.0,16,180,13.5,231.0,108.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-09,20000001310,4800.0,21,180,25.0,785.0,200.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-24,20000007336,1200.0,65,180,50.0,924.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-29,20000008682,1200.0,76,180,50.5,919.5,404.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-01-30,20000009469,3000.0,78,180,50.5,917.25,404.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,20124.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-02-03,20000010123,2000.0,91,180,50.0,921.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,14561.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-02-03,20000010678,2160.0,91,180,50.0,921.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,14561.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-02-12,20000014330,2280.0,129,180,50.0,764.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,14561.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-02-12,20000014331,1200.0,129,180,50.0,764.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,14561.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-02-12,20000014333,10800.0,129,180,50.0,764.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,14561.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-12,20000023494,600.0,228,180,46.0,444.0,368.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-12,20000024031,1200.0,228,180,46.0,444.0,368.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-18,20000026085,480.0,256,180,48.5,468.75,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-19,20000026782,500.0,260,180,48.5,468.0,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-19,20000027164,21240.0,260,180,48.5,468.0,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-19,20000027169,7080.0,260,180,48.5,468.0,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-19,20000027267,10800.0,260,180,48.5,468.0,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-19,20000027269,1200.0,260,180,48.5,468.0,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-19,20000027271,2880.0,260,180,48.5,468.0,388.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-03-31,20000029620,1680.0,306,180,50.0,755.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,15620.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-01,20000030384,1200.0,313,180,50.0,755.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-09,20000034294,1000.0,346,180,50.0,555.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-11,30000031636,1200.0,355,180,50.0,555.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-12,20000035215,840.0,358,180,50.0,555.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-18,20000037760,1200.0,385,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-23,20000039791,2040.0,409,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-25,20000041140,4320.0,416,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-25,20000041171,43200.0,416,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-25,20000041189,20280.0,416,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-04-29,20000041891,480.0,434,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,19797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-03,30000031826,1200.0,448,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-05,20000043953,480.0,453,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-05,20000044455,2400.0,453,180,50.0,435.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-13,20000046211,480.0,484,180,50.0,423.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-13,20000046899,600.0,484,180,50.0,423.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-20,20000050017,1000.0,525,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-21,20000050216,480.0,540,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-28,20000053995,800.0,570,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-29,20000054382,1000.0,579,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-05-29,20000054411,500.0,579,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,20724.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-02,20000056084,1200.0,596,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-05,20000057887,600.0,612,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-17,20000061965,600.0,666,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-18,20000063189,6120.0,676,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-23,30000032347,1920.0,709,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-24,20000064626,840.0,721,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-26,20000065405,840.0,731,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-06-28,20000067219,500.0,738,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,19636.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-02,20000068788,1200.0,756,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-02,20000068818,7080.0,756,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-04,30000032502,840.0,765,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-08,20000070952,600.0,766,180,54.5,420.0,436.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-09,20000071141,1200.0,767,180,54.0,420.0,432.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-10,20000072003,17880.0,777,180,55.0,420.0,440.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-16,20000074379,600.0,790,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-17,20000074983,1200.0,796,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-17,20000075657,14400.0,796,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-17,20000075662,10800.0,796,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-24,20000078169,480.0,804,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-29,20000079532,600.0,824,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-29,20000080030,600.0,824,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-07-29,20000080425,4080.0,824,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-07-01,True,False,21655.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-05,30000032775,1200.0,825,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-06,20000083134,600.0,828,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-06,20000083625,1200.0,828,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-07,20000084221,25200.0,836,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-07,20000084231,2400.0,836,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-07,20000084233,6000.0,836,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-09,20000085308,840.0,843,180,55.0,420.0,440.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-14,20000087597,500.0,840,180,50.0,420.0,400.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-25,20000091858,630.0,850,180,60.0,420.0,480.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-26,20000092712,14400.0,851,180,60.0,420.0,480.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-26,20000092715,4080.0,851,180,60.0,420.0,480.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-26,20000092718,6000.0,851,180,60.0,420.0,480.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
030200201_,шт,Алматы,2025-08-27,20000093032,7080.0,858,180,58.0,420.0,464.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-08-01,True,False,18797.0,False,monthly_and_transactions_not_reconciled
