sku,observed_months,seasonality_status,level_qty,anchor_month_index,slope_12,slope_6,stable_trend_per_month,trend_status,latest_observed_month,level_window,leave_one_out_sign_share
ATN000493,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000499,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000532,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2025-05-01,none,
ATN000539,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN000724,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001105,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001130,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001132,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001133,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001209,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001230,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001232,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-06-01,none,
ATN001233,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001239,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001302,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN001420,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN200101,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN200102,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN200111,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN200145,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN540113,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN540115,2,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-05-01,none,
ATN544013,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
ATN544015,1,insufficient_history,,,0.0,0.0,0.0,insufficient_history,2026-03-01,none,
BLNIA045003,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA000315,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA000415,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA010213,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA010215,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA010312,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA010313,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA010314,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA010315,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNRA110115,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA101013,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA101014,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA101015,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA105013,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA105014,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA105015,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA106012,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA106013,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
BLNVA106014,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
GAL000584,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
GSL000185KK,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
KD-2-48,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
KD-2-88,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
KD-3-48,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
KD-RS254-18,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
LNVA105011,19,insufficient_history,11.0,24318.0,-0.4969696969696969,0.7142857142857143,0.0,unstable_trend_disabled,2026-08-01,3_calendar_months,1.0
RA10-164-BI,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
RA16-213-BI,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
RAT-1A3-B,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
RS16-212-S,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
RS6-253-18,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
RSI-251KK5E-28,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
RT-4A3-B,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
S56-043-BI,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
VA1U-112-B,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
VA510-228B-BI,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
VS116-153-1-86,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
VS116-154-1-86,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
VS516-252-18,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000151,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000185,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000193,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000195,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000302,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000303,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000304,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000311,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000351,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000381,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000391,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000403,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000404,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000411,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000413,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000431,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000436,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000441,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000448,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000451,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000461,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000471,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000481,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
WDE000493,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
щщщ0116254,6,insufficient_history,2.0,24319.0,0.0,0.0,0.0,insufficient_recent_history,2026-08-01,3_calendar_months,
яярп5490,0,insufficient_history,,,0.0,0.0,0.0,insufficient_history,,none,
