sku,month_number,seasonal_factor,status,trained_before
300200920_,6,1.0,insufficient_history,2026-09-01
300200920_,7,1.0,insufficient_history,2026-09-01
300200920_,8,1.0,insufficient_history,2026-09-01
300200920_,9,1.0,insufficient_history,2026-09-01
300200920_,10,1.0,insufficient_history,2026-09-01
300200920_,11,1.0,insufficient_history,2026-09-01
300200920_,12,1.0,insufficient_history,2026-09-01
300200921_,1,1.0,insufficient_history,2026-09-01
300200921_,2,1.0,insufficient_history,2026-09-01
300200921_,3,1.0,insufficient_history,2026-09-01
300200921_,4,1.0,insufficient_history,2026-09-01
300200921_,5,1.0,insufficient_history,2026-09-01
300200921_,6,1.0,insufficient_history,2026-09-01
300200921_,7,1.0,insufficient_history,2026-09-01
300200921_,8,1.0,insufficient_history,2026-09-01
300200921_,9,1.0,insufficient_history,2026-09-01
300200921_,10,1.0,insufficient_history,2026-09-01
300200921_,11,1.0,insufficient_history,2026-09-01
300200921_,12,1.0,insufficient_history,2026-09-01
300200922_,1,1.0,insufficient_history,2026-09-01
300200922_,2,1.0,insufficient_history,2026-09-01
300200922_,3,1.0,insufficient_history,2026-09-01
300200922_,4,1.0,insufficient_history,2026-09-01
300200922_,5,1.0,insufficient_history,2026-09-01
300200922_,6,1.0,insufficient_history,2026-09-01
300200922_,7,1.0,insufficient_history,2026-09-01
300200922_,8,1.0,insufficient_history,2026-09-01
300200922_,9,1.0,insufficient_history,2026-09-01
300200922_,10,1.0,insufficient_history,2026-09-01
300200922_,11,1.0,insufficient_history,2026-09-01
300200922_,12,1.0,insufficient_history,2026-09-01
300200923_,1,1.0,insufficient_history,2026-09-01
300200923_,2,1.0,insufficient_history,2026-09-01
300200923_,3,1.0,insufficient_history,2026-09-01
300200923_,4,1.0,insufficient_history,2026-09-01
300200923_,5,1.0,insufficient_history,2026-09-01
300200923_,6,1.0,insufficient_history,2026-09-01
300200923_,7,1.0,insufficient_history,2026-09-01
300200923_,8,1.0,insufficient_history,2026-09-01
300200923_,9,1.0,insufficient_history,2026-09-01
300200923_,10,1.0,insufficient_history,2026-09-01
300200923_,11,1.0,insufficient_history,2026-09-01
300200923_,12,1.0,insufficient_history,2026-09-01
300200924_,1,1.0,insufficient_history,2026-09-01
300200924_,2,1.0,insufficient_history,2026-09-01
300200924_,3,1.0,insufficient_history,2026-09-01
300200924_,4,1.0,insufficient_history,2026-09-01
300200924_,5,1.0,insufficient_history,2026-09-01
300200924_,6,1.0,insufficient_history,2026-09-01
300200924_,7,1.0,insufficient_history,2026-09-01
300200924_,8,1.0,insufficient_history,2026-09-01
300200924_,9,1.0,insufficient_history,2026-09-01
300200924_,10,1.0,insufficient_history,2026-09-01
300200924_,11,1.0,insufficient_history,2026-09-01
300200924_,12,1.0,insufficient_history,2026-09-01
300200925_,1,1.0,insufficient_history,2026-09-01
300200925_,2,1.0,insufficient_history,2026-09-01
300200925_,3,1.0,insufficient_history,2026-09-01
300200925_,4,1.0,insufficient_history,2026-09-01
300200925_,5,1.0,insufficient_history,2026-09-01
300200925_,6,1.0,insufficient_history,2026-09-01
300200925_,7,1.0,insufficient_history,2026-09-01
300200925_,8,1.0,insufficient_history,2026-09-01
300200925_,9,1.0,insufficient_history,2026-09-01
300200925_,10,1.0,insufficient_history,2026-09-01
300200925_,11,1.0,insufficient_history,2026-09-01
300200925_,12,1.0,insufficient_history,2026-09-01
300200926_,1,1.0,insufficient_history,2026-09-01
300200926_,2,1.0,insufficient_history,2026-09-01
300200926_,3,1.0,insufficient_history,2026-09-01
300200926_,4,1.0,insufficient_history,2026-09-01
300200926_,5,1.0,insufficient_history,2026-09-01
300200926_,6,1.0,insufficient_history,2026-09-01
300200926_,7,1.0,insufficient_history,2026-09-01
300200926_,8,1.0,insufficient_history,2026-09-01
300200926_,9,1.0,insufficient_history,2026-09-01
300200926_,10,1.0,insufficient_history,2026-09-01
300200926_,11,1.0,insufficient_history,2026-09-01
300200926_,12,1.0,insufficient_history,2026-09-01
300200927_,1,1.0,insufficient_history,2026-09-01
300200927_,2,1.0,insufficient_history,2026-09-01
300200927_,3,1.0,insufficient_history,2026-09-01
300200927_,4,1.0,insufficient_history,2026-09-01
300200927_,5,1.0,insufficient_history,2026-09-01
300200927_,6,1.0,insufficient_history,2026-09-01
300200927_,7,1.0,insufficient_history,2026-09-01
300200927_,8,1.0,insufficient_history,2026-09-01
300200927_,9,1.0,insufficient_history,2026-09-01
300200927_,10,1.0,insufficient_history,2026-09-01
300200927_,11,1.0,insufficient_history,2026-09-01
300200927_,12,1.0,insufficient_history,2026-09-01
300200928_,1,1.0,insufficient_history,2026-09-01
300200928_,2,1.0,insufficient_history,2026-09-01
300200928_,3,1.0,insufficient_history,2026-09-01
300200928_,4,1.0,insufficient_history,2026-09-01
300200928_,5,1.0,insufficient_history,2026-09-01
300200928_,6,1.0,insufficient_history,2026-09-01
300200928_,7,1.0,insufficient_history,2026-09-01
300200928_,8,1.0,insufficient_history,2026-09-01
300200928_,9,1.0,insufficient_history,2026-09-01
300200928_,10,1.0,insufficient_history,2026-09-01
300200928_,11,1.0,insufficient_history,2026-09-01
300200928_,12,1.0,insufficient_history,2026-09-01
300200929_,1,1.0,insufficient_history,2026-09-01
300200929_,2,1.0,insufficient_history,2026-09-01
300200929_,3,1.0,insufficient_history,2026-09-01
300200929_,4,1.0,insufficient_history,2026-09-01
300200929_,5,1.0,insufficient_history,2026-09-01
300200929_,6,1.0,insufficient_history,2026-09-01
300200929_,7,1.0,insufficient_history,2026-09-01
300200929_,8,1.0,insufficient_history,2026-09-01
300200929_,9,1.0,insufficient_history,2026-09-01
300200929_,10,1.0,insufficient_history,2026-09-01
300200929_,11,1.0,insufficient_history,2026-09-01
300200929_,12,1.0,insufficient_history,2026-09-01
300200930_,1,1.0,insufficient_history,2026-09-01
300200930_,2,1.0,insufficient_history,2026-09-01
300200930_,3,1.0,insufficient_history,2026-09-01
300200930_,4,1.0,insufficient_history,2026-09-01
300200930_,5,1.0,insufficient_history,2026-09-01
300200930_,6,1.0,insufficient_history,2026-09-01
300200930_,7,1.0,insufficient_history,2026-09-01
300200930_,8,1.0,insufficient_history,2026-09-01
300200930_,9,1.0,insufficient_history,2026-09-01
300200930_,10,1.0,insufficient_history,2026-09-01
300200930_,11,1.0,insufficient_history,2026-09-01
300200930_,12,1.0,insufficient_history,2026-09-01
300200931_,1,1.0,insufficient_history,2026-09-01
300200931_,2,1.0,insufficient_history,2026-09-01
300200931_,3,1.0,insufficient_history,2026-09-01
300200931_,4,1.0,insufficient_history,2026-09-01
300200931_,5,1.0,insufficient_history,2026-09-01
300200931_,6,1.0,insufficient_history,2026-09-01
300200931_,7,1.0,insufficient_history,2026-09-01
300200931_,8,1.0,insufficient_history,2026-09-01
300200931_,9,1.0,insufficient_history,2026-09-01
300200931_,10,1.0,insufficient_history,2026-09-01
300200931_,11,1.0,insufficient_history,2026-09-01
300200931_,12,1.0,insufficient_history,2026-09-01
300200932_,1,1.0,insufficient_history,2026-09-01
300200932_,2,1.0,insufficient_history,2026-09-01
300200932_,3,1.0,insufficient_history,2026-09-01
300200932_,4,1.0,insufficient_history,2026-09-01
300200932_,5,1.0,insufficient_history,2026-09-01
300200932_,6,1.0,insufficient_history,2026-09-01
300200932_,7,1.0,insufficient_history,2026-09-01
300200932_,8,1.0,insufficient_history,2026-09-01
300200932_,9,1.0,insufficient_history,2026-09-01
300200932_,10,1.0,insufficient_history,2026-09-01
300200932_,11,1.0,insufficient_history,2026-09-01
300200932_,12,1.0,insufficient_history,2026-09-01
300200933_,1,1.0083170743745293,estimated_from_past,2026-09-01
300200933_,2,0.9772386380232025,estimated_from_past,2026-09-01
300200933_,3,1.0394878790769073,estimated_from_past,2026-09-01
300200933_,4,1.6734524970157294,estimated_from_past,2026-09-01
300200933_,5,0.7823313835861423,estimated_from_past,2026-09-01
300200933_,6,1.019619830127786,estimated_from_past,2026-09-01
300200933_,7,0.9864084927297333,estimated_from_past,2026-09-01
300200933_,8,1.1282433044067626,estimated_from_past,2026-09-01
300200933_,9,0.9524207673297984,estimated_from_past,2026-09-01
300200933_,10,0.6250431652304534,estimated_from_past,2026-09-01
300200933_,11,0.9453010758464186,estimated_from_past,2026-09-01
300200933_,12,0.8621358922525355,estimated_from_past,2026-09-01
300200934_,1,0.9408982276537402,estimated_from_past,2026-09-01
300200934_,2,0.7212515875726739,estimated_from_past,2026-09-01
300200934_,3,1.0243254146120204,estimated_from_past,2026-09-01
300200934_,4,1.3126708113025078,estimated_from_past,2026-09-01
300200934_,5,0.7328966392692292,estimated_from_past,2026-09-01
300200934_,6,0.7255643339517167,estimated_from_past,2026-09-01
300200934_,7,1.1601221642012278,estimated_from_past,2026-09-01
300200934_,8,1.339024699597513,estimated_from_past,2026-09-01
300200934_,9,1.3100505510313494,estimated_from_past,2026-09-01
300200934_,10,0.8822805281209408,estimated_from_past,2026-09-01
300200934_,11,0.9403935125243816,estimated_from_past,2026-09-01
300200934_,12,0.910521530162698,estimated_from_past,2026-09-01
300200935_,1,1.0,insufficient_history,2026-09-01
300200935_,2,1.0,insufficient_history,2026-09-01
300200935_,3,1.0,insufficient_history,2026-09-01
300200935_,4,1.0,insufficient_history,2026-09-01
300200935_,5,1.0,insufficient_history,2026-09-01
300200935_,6,1.0,insufficient_history,2026-09-01
300200935_,7,1.0,insufficient_history,2026-09-01
300200935_,8,1.0,insufficient_history,2026-09-01
300200935_,9,1.0,insufficient_history,2026-09-01
300200935_,10,1.0,insufficient_history,2026-09-01
300200935_,11,1.0,insufficient_history,2026-09-01
300200935_,12,1.0,insufficient_history,2026-09-01
300200936_,1,0.7565299398576398,estimated_from_past,2026-09-01
300200936_,2,0.8630860948275271,estimated_from_past,2026-09-01
300200936_,3,1.2649636024070077,estimated_from_past,2026-09-01
300200936_,4,1.3238871520153266,estimated_from_past,2026-09-01
300200936_,5,0.805801171498687,estimated_from_past,2026-09-01
300200936_,6,1.3627037020747106,estimated_from_past,2026-09-01
300200936_,7,0.8316733374085751,estimated_from_past,2026-09-01
300200936_,8,1.379068965397537,estimated_from_past,2026-09-01
300200936_,9,0.8675180932253024,estimated_from_past,2026-09-01
300200936_,10,0.7793928545312826,estimated_from_past,2026-09-01
300200936_,11,1.100378611684589,estimated_from_past,2026-09-01
300200936_,12,0.664996475071819,estimated_from_past,2026-09-01
300200937_,1,1.0,insufficient_history,2026-09-01
300200937_,2,1.0,insufficient_history,2026-09-01
300200937_,3,1.0,insufficient_history,2026-09-01
300200937_,4,1.0,insufficient_history,2026-09-01
300200937_,5,1.0,insufficient_history,2026-09-01
300200937_,6,1.0,insufficient_history,2026-09-01
300200937_,7,1.0,insufficient_history,2026-09-01
300200937_,8,1.0,insufficient_history,2026-09-01
300200937_,9,1.0,insufficient_history,2026-09-01
300200937_,10,1.0,insufficient_history,2026-09-01
300200937_,11,1.0,insufficient_history,2026-09-01
300200937_,12,1.0,insufficient_history,2026-09-01
300200938_,1,1.0,insufficient_history,2026-09-01
300200938_,2,1.0,insufficient_history,2026-09-01
300200938_,3,1.0,insufficient_history,2026-09-01
300200938_,4,1.0,insufficient_history,2026-09-01
300200938_,5,1.0,insufficient_history,2026-09-01
300200938_,6,1.0,insufficient_history,2026-09-01
300200938_,7,1.0,insufficient_history,2026-09-01
300200938_,8,1.0,insufficient_history,2026-09-01
300200938_,9,1.0,insufficient_history,2026-09-01
300200938_,10,1.0,insufficient_history,2026-09-01
300200938_,11,1.0,insufficient_history,2026-09-01
300200938_,12,1.0,insufficient_history,2026-09-01
300200939_,1,1.0,insufficient_history,2026-09-01
300200939_,2,1.0,insufficient_history,2026-09-01
300200939_,3,1.0,insufficient_history,2026-09-01
300200939_,4,1.0,insufficient_history,2026-09-01
300200939_,5,1.0,insufficient_history,2026-09-01
300200939_,6,1.0,insufficient_history,2026-09-01
300200939_,7,1.0,insufficient_history,2026-09-01
300200939_,8,1.0,insufficient_history,2026-09-01
300200939_,9,1.0,insufficient_history,2026-09-01
300200939_,10,1.0,insufficient_history,2026-09-01
300200939_,11,1.0,insufficient_history,2026-09-01
300200939_,12,1.0,insufficient_history,2026-09-01
300200940_,1,1.0,insufficient_history,2026-09-01
300200940_,2,1.0,insufficient_history,2026-09-01
300200940_,3,1.0,insufficient_history,2026-09-01
300200940_,4,1.0,insufficient_history,2026-09-01
300200940_,5,1.0,insufficient_history,2026-09-01
300200940_,6,1.0,insufficient_history,2026-09-01
300200940_,7,1.0,insufficient_history,2026-09-01
300200940_,8,1.0,insufficient_history,2026-09-01
300200940_,9,1.0,insufficient_history,2026-09-01
300200940_,10,1.0,insufficient_history,2026-09-01
300200940_,11,1.0,insufficient_history,2026-09-01
300200940_,12,1.0,insufficient_history,2026-09-01
300200941_,1,1.0,insufficient_history,2026-09-01
300200941_,2,1.0,insufficient_history,2026-09-01
300200941_,3,1.0,insufficient_history,2026-09-01
300200941_,4,1.0,insufficient_history,2026-09-01
300200941_,5,1.0,insufficient_history,2026-09-01
300200941_,6,1.0,insufficient_history,2026-09-01
300200941_,7,1.0,insufficient_history,2026-09-01
300200941_,8,1.0,insufficient_history,2026-09-01
300200941_,9,1.0,insufficient_history,2026-09-01
300200941_,10,1.0,insufficient_history,2026-09-01
300200941_,11,1.0,insufficient_history,2026-09-01
300200941_,12,1.0,insufficient_history,2026-09-01
300200942_,1,1.0,insufficient_history,2026-09-01
300200942_,2,1.0,insufficient_history,2026-09-01
300200942_,3,1.0,insufficient_history,2026-09-01
300200942_,4,1.0,insufficient_history,2026-09-01
300200942_,5,1.0,insufficient_history,2026-09-01
300200942_,6,1.0,insufficient_history,2026-09-01
300200942_,7,1.0,insufficient_history,2026-09-01
300200942_,8,1.0,insufficient_history,2026-09-01
300200942_,9,1.0,insufficient_history,2026-09-01
300200942_,10,1.0,insufficient_history,2026-09-01
300200942_,11,1.0,insufficient_history,2026-09-01
300200942_,12,1.0,insufficient_history,2026-09-01
300200943_,1,1.0,insufficient_history,2026-09-01
300200943_,2,1.0,insufficient_history,2026-09-01
300200943_,3,1.0,insufficient_history,2026-09-01
300200943_,4,1.0,insufficient_history,2026-09-01
300200943_,5,1.0,insufficient_history,2026-09-01
300200943_,6,1.0,insufficient_history,2026-09-01
300200943_,7,1.0,insufficient_history,2026-09-01
300200943_,8,1.0,insufficient_history,2026-09-01
300200943_,9,1.0,insufficient_history,2026-09-01
300200943_,10,1.0,insufficient_history,2026-09-01
300200943_,11,1.0,insufficient_history,2026-09-01
300200943_,12,1.0,insufficient_history,2026-09-01
300200944_,1,1.0,insufficient_history,2026-09-01
300200944_,2,1.0,insufficient_history,2026-09-01
300200944_,3,1.0,insufficient_history,2026-09-01
300200944_,4,1.0,insufficient_history,2026-09-01
300200944_,5,1.0,insufficient_history,2026-09-01
300200944_,6,1.0,insufficient_history,2026-09-01
300200944_,7,1.0,insufficient_history,2026-09-01
300200944_,8,1.0,insufficient_history,2026-09-01
300200944_,9,1.0,insufficient_history,2026-09-01
300200944_,10,1.0,insufficient_history,2026-09-01
300200944_,11,1.0,insufficient_history,2026-09-01
300200944_,12,1.0,insufficient_history,2026-09-01
300200945_,1,0.9356401207903441,estimated_from_past,2026-09-01
300200945_,2,0.7891865715243382,estimated_from_past,2026-09-01
300200945_,3,0.9082496216478404,estimated_from_past,2026-09-01
300200945_,4,1.321635219796885,estimated_from_past,2026-09-01
300200945_,5,0.6894324532739218,estimated_from_past,2026-09-01
300200945_,6,1.2316652111650148,estimated_from_past,2026-09-01
300200945_,7,0.8747425079643638,estimated_from_past,2026-09-01
300200945_,8,1.350970312456595,estimated_from_past,2026-09-01
300200945_,9,0.9981575403866679,estimated_from_past,2026-09-01
300200945_,10,0.8995599024727131,estimated_from_past,2026-09-01
300200945_,11,1.162499881792458,estimated_from_past,2026-09-01
300200945_,12,0.8382606567288563,estimated_from_past,2026-09-01
300200946_,1,1.0,insufficient_history,2026-09-01
300200946_,2,1.0,insufficient_history,2026-09-01
300200946_,3,1.0,insufficient_history,2026-09-01
300200946_,4,1.0,insufficient_history,2026-09-01
300200946_,5,1.0,insufficient_history,2026-09-01
300200946_,6,1.0,insufficient_history,2026-09-01
300200946_,7,1.0,insufficient_history,2026-09-01
300200946_,8,1.0,insufficient_history,2026-09-01
300200946_,9,1.0,insufficient_history,2026-09-01
300200946_,10,1.0,insufficient_history,2026-09-01
300200946_,11,1.0,insufficient_history,2026-09-01
300200946_,12,1.0,insufficient_history,2026-09-01
300200947_,1,1.145227148351894,estimated_from_past,2026-09-01
300200947_,2,0.8722541098145841,estimated_from_past,2026-09-01
300200947_,3,1.0193044229777624,estimated_from_past,2026-09-01
300200947_,4,1.1053549341690698,estimated_from_past,2026-09-01
300200947_,5,0.9381335630994181,estimated_from_past,2026-09-01
300200947_,6,0.9220577954044631,estimated_from_past,2026-09-01
300200947_,7,1.3205913169280903,estimated_from_past,2026-09-01
300200947_,8,1.5573582042275183,estimated_from_past,2026-09-01
300200947_,9,0.7903009220315473,estimated_from_past,2026-09-01
300200947_,10,0.7635353095199557,estimated_from_past,2026-09-01
300200947_,11,0.7124413597488145,estimated_from_past,2026-09-01
300200947_,12,0.8534409137268836,estimated_from_past,2026-09-01
300200948_,1,1.0,insufficient_history,2026-09-01
300200948_,2,1.0,insufficient_history,2026-09-01
300200948_,3,1.0,insufficient_history,2026-09-01
300200948_,4,1.0,insufficient_history,2026-09-01
300200948_,5,1.0,insufficient_history,2026-09-01
300200948_,6,1.0,insufficient_history,2026-09-01
300200948_,7,1.0,insufficient_history,2026-09-01
300200948_,8,1.0,insufficient_history,2026-09-01
300200948_,9,1.0,insufficient_history,2026-09-01
300200948_,10,1.0,insufficient_history,2026-09-01
300200948_,11,1.0,insufficient_history,2026-09-01
300200948_,12,1.0,insufficient_history,2026-09-01
300200949_,1,1.0,insufficient_history,2026-09-01
300200949_,2,1.0,insufficient_history,2026-09-01
300200949_,3,1.0,insufficient_history,2026-09-01
300200949_,4,1.0,insufficient_history,2026-09-01
300200949_,5,1.0,insufficient_history,2026-09-01
300200949_,6,1.0,insufficient_history,2026-09-01
300200949_,7,1.0,insufficient_history,2026-09-01
300200949_,8,1.0,insufficient_history,2026-09-01
300200949_,9,1.0,insufficient_history,2026-09-01
300200949_,10,1.0,insufficient_history,2026-09-01
300200949_,11,1.0,insufficient_history,2026-09-01
300200949_,12,1.0,insufficient_history,2026-09-01
300200950_,1,1.0,insufficient_history,2026-09-01
300200950_,2,1.0,insufficient_history,2026-09-01
300200950_,3,1.0,insufficient_history,2026-09-01
300200950_,4,1.0,insufficient_history,2026-09-01
300200950_,5,1.0,insufficient_history,2026-09-01
300200950_,6,1.0,insufficient_history,2026-09-01
300200950_,7,1.0,insufficient_history,2026-09-01
300200950_,8,1.0,insufficient_history,2026-09-01
300200950_,9,1.0,insufficient_history,2026-09-01
300200950_,10,1.0,insufficient_history,2026-09-01
300200950_,11,1.0,insufficient_history,2026-09-01
300200950_,12,1.0,insufficient_history,2026-09-01
300200951_,1,1.0,insufficient_history,2026-09-01
300200951_,2,1.0,insufficient_history,2026-09-01
300200951_,3,1.0,insufficient_history,2026-09-01
300200951_,4,1.0,insufficient_history,2026-09-01
300200951_,5,1.0,insufficient_history,2026-09-01
300200951_,6,1.0,insufficient_history,2026-09-01
300200951_,7,1.0,insufficient_history,2026-09-01
300200951_,8,1.0,insufficient_history,2026-09-01
300200951_,9,1.0,insufficient_history,2026-09-01
300200951_,10,1.0,insufficient_history,2026-09-01
300200951_,11,1.0,insufficient_history,2026-09-01
300200951_,12,1.0,insufficient_history,2026-09-01
300200952_,1,1.0,insufficient_history,2026-09-01
300200952_,2,1.0,insufficient_history,2026-09-01
300200952_,3,1.0,insufficient_history,2026-09-01
300200952_,4,1.0,insufficient_history,2026-09-01
300200952_,5,1.0,insufficient_history,2026-09-01
300200952_,6,1.0,insufficient_history,2026-09-01
300200952_,7,1.0,insufficient_history,2026-09-01
300200952_,8,1.0,insufficient_history,2026-09-01
300200952_,9,1.0,insufficient_history,2026-09-01
300200952_,10,1.0,insufficient_history,2026-09-01
300200952_,11,1.0,insufficient_history,2026-09-01
300200952_,12,1.0,insufficient_history,2026-09-01
300200953_,1,1.0,insufficient_history,2026-09-01
300200953_,2,1.0,insufficient_history,2026-09-01
300200953_,3,1.0,insufficient_history,2026-09-01
300200953_,4,1.0,insufficient_history,2026-09-01
300200953_,5,1.0,insufficient_history,2026-09-01
300200953_,6,1.0,insufficient_history,2026-09-01
300200953_,7,1.0,insufficient_history,2026-09-01
300200953_,8,1.0,insufficient_history,2026-09-01
300200953_,9,1.0,insufficient_history,2026-09-01
300200953_,10,1.0,insufficient_history,2026-09-01
300200953_,11,1.0,insufficient_history,2026-09-01
300200953_,12,1.0,insufficient_history,2026-09-01
300200954_,1,1.0,insufficient_history,2026-09-01
300200954_,2,1.0,insufficient_history,2026-09-01
300200954_,3,1.0,insufficient_history,2026-09-01
300200954_,4,1.0,insufficient_history,2026-09-01
300200954_,5,1.0,insufficient_history,2026-09-01
300200954_,6,1.0,insufficient_history,2026-09-01
300200954_,7,1.0,insufficient_history,2026-09-01
300200954_,8,1.0,insufficient_history,2026-09-01
300200954_,9,1.0,insufficient_history,2026-09-01
300200954_,10,1.0,insufficient_history,2026-09-01
300200954_,11,1.0,insufficient_history,2026-09-01
300200954_,12,1.0,insufficient_history,2026-09-01
300200955_,1,1.0,insufficient_history,2026-09-01
300200955_,2,1.0,insufficient_history,2026-09-01
300200955_,3,1.0,insufficient_history,2026-09-01
300200955_,4,1.0,insufficient_history,2026-09-01
300200955_,5,1.0,insufficient_history,2026-09-01
300200955_,6,1.0,insufficient_history,2026-09-01
300200955_,7,1.0,insufficient_history,2026-09-01
300200955_,8,1.0,insufficient_history,2026-09-01
300200955_,9,1.0,insufficient_history,2026-09-01
300200955_,10,1.0,insufficient_history,2026-09-01
300200955_,11,1.0,insufficient_history,2026-09-01
300200955_,12,1.0,insufficient_history,2026-09-01
300200956_,1,1.0,insufficient_history,2026-09-01
300200956_,2,1.0,insufficient_history,2026-09-01
300200956_,3,1.0,insufficient_history,2026-09-01
300200956_,4,1.0,insufficient_history,2026-09-01
300200956_,5,1.0,insufficient_history,2026-09-01
300200956_,6,1.0,insufficient_history,2026-09-01
300200956_,7,1.0,insufficient_history,2026-09-01
300200956_,8,1.0,insufficient_history,2026-09-01
300200956_,9,1.0,insufficient_history,2026-09-01
300200956_,10,1.0,insufficient_history,2026-09-01
300200956_,11,1.0,insufficient_history,2026-09-01
300200956_,12,1.0,insufficient_history,2026-09-01
300200959_,1,1.0,insufficient_history,2026-09-01
300200959_,2,1.0,insufficient_history,2026-09-01
300200959_,3,1.0,insufficient_history,2026-09-01
300200959_,4,1.0,insufficient_history,2026-09-01
300200959_,5,1.0,insufficient_history,2026-09-01
300200959_,6,1.0,insufficient_history,2026-09-01
300200959_,7,1.0,insufficient_history,2026-09-01
300200959_,8,1.0,insufficient_history,2026-09-01
300200959_,9,1.0,insufficient_history,2026-09-01
300200959_,10,1.0,insufficient_history,2026-09-01
300200959_,11,1.0,insufficient_history,2026-09-01
300200959_,12,1.0,insufficient_history,2026-09-01
300200961_,1,1.0,insufficient_history,2026-09-01
300200961_,2,1.0,insufficient_history,2026-09-01
300200961_,3,1.0,insufficient_history,2026-09-01
300200961_,4,1.0,insufficient_history,2026-09-01
300200961_,5,1.0,insufficient_history,2026-09-01
300200961_,6,1.0,insufficient_history,2026-09-01
300200961_,7,1.0,insufficient_history,2026-09-01
300200961_,8,1.0,insufficient_history,2026-09-01
300200961_,9,1.0,insufficient_history,2026-09-01
300200961_,10,1.0,insufficient_history,2026-09-01
300200961_,11,1.0,insufficient_history,2026-09-01
300200961_,12,1.0,insufficient_history,2026-09-01
300200962_,1,1.0,insufficient_history,2026-09-01
300200962_,2,1.0,insufficient_history,2026-09-01
300200962_,3,1.0,insufficient_history,2026-09-01
300200962_,4,1.0,insufficient_history,2026-09-01
300200962_,5,1.0,insufficient_history,2026-09-01
300200962_,6,1.0,insufficient_history,2026-09-01
300200962_,7,1.0,insufficient_history,2026-09-01
300200962_,8,1.0,insufficient_history,2026-09-01
300200962_,9,1.0,insufficient_history,2026-09-01
300200962_,10,1.0,insufficient_history,2026-09-01
300200962_,11,1.0,insufficient_history,2026-09-01
300200962_,12,1.0,insufficient_history,2026-09-01
300200963_,1,1.0,insufficient_history,2026-09-01
300200963_,2,1.0,insufficient_history,2026-09-01
300200963_,3,1.0,insufficient_history,2026-09-01
300200963_,4,1.0,insufficient_history,2026-09-01
300200963_,5,1.0,insufficient_history,2026-09-01
300200963_,6,1.0,insufficient_history,2026-09-01
300200963_,7,1.0,insufficient_history,2026-09-01
300200963_,8,1.0,insufficient_history,2026-09-01
300200963_,9,1.0,insufficient_history,2026-09-01
300200963_,10,1.0,insufficient_history,2026-09-01
300200963_,11,1.0,insufficient_history,2026-09-01
300200963_,12,1.0,insufficient_history,2026-09-01
300200964_,1,1.0,insufficient_history,2026-09-01
300200964_,2,1.0,insufficient_history,2026-09-01
300200964_,3,1.0,insufficient_history,2026-09-01
300200964_,4,1.0,insufficient_history,2026-09-01
300200964_,5,1.0,insufficient_history,2026-09-01
300200964_,6,1.0,insufficient_history,2026-09-01
300200964_,7,1.0,insufficient_history,2026-09-01
300200964_,8,1.0,insufficient_history,2026-09-01
300200964_,9,1.0,insufficient_history,2026-09-01
300200964_,10,1.0,insufficient_history,2026-09-01
300200964_,11,1.0,insufficient_history,2026-09-01
300200964_,12,1.0,insufficient_history,2026-09-01
300200965_,1,1.0,insufficient_history,2026-09-01
300200965_,2,1.0,insufficient_history,2026-09-01
300200965_,3,1.0,insufficient_history,2026-09-01
300200965_,4,1.0,insufficient_history,2026-09-01
300200965_,5,1.0,insufficient_history,2026-09-01
300200965_,6,1.0,insufficient_history,2026-09-01
300200965_,7,1.0,insufficient_history,2026-09-01
300200965_,8,1.0,insufficient_history,2026-09-01
300200965_,9,1.0,insufficient_history,2026-09-01
300200965_,10,1.0,insufficient_history,2026-09-01
300200965_,11,1.0,insufficient_history,2026-09-01
300200965_,12,1.0,insufficient_history,2026-09-01
300200966_,1,1.0,insufficient_history,2026-09-01
300200966_,2,1.0,insufficient_history,2026-09-01
300200966_,3,1.0,insufficient_history,2026-09-01
300200966_,4,1.0,insufficient_history,2026-09-01
300200966_,5,1.0,insufficient_history,2026-09-01
300200966_,6,1.0,insufficient_history,2026-09-01
300200966_,7,1.0,insufficient_history,2026-09-01
300200966_,8,1.0,insufficient_history,2026-09-01
300200966_,9,1.0,insufficient_history,2026-09-01
300200966_,10,1.0,insufficient_history,2026-09-01
300200966_,11,1.0,insufficient_history,2026-09-01
300200966_,12,1.0,insufficient_history,2026-09-01
300200967_,1,1.0,insufficient_history,2026-09-01
300200967_,2,1.0,insufficient_history,2026-09-01
300200967_,3,1.0,insufficient_history,2026-09-01
300200967_,4,1.0,insufficient_history,2026-09-01
300200967_,5,1.0,insufficient_history,2026-09-01
300200967_,6,1.0,insufficient_history,2026-09-01
300200967_,7,1.0,insufficient_history,2026-09-01
300200967_,8,1.0,insufficient_history,2026-09-01
300200967_,9,1.0,insufficient_history,2026-09-01
300200967_,10,1.0,insufficient_history,2026-09-01
300200967_,11,1.0,insufficient_history,2026-09-01
300200967_,12,1.0,insufficient_history,2026-09-01
300200968_,1,1.0,insufficient_history,2026-09-01
300200968_,2,1.0,insufficient_history,2026-09-01
300200968_,3,1.0,insufficient_history,2026-09-01
300200968_,4,1.0,insufficient_history,2026-09-01
300200968_,5,1.0,insufficient_history,2026-09-01
300200968_,6,1.0,insufficient_history,2026-09-01
300200968_,7,1.0,insufficient_history,2026-09-01
300200968_,8,1.0,insufficient_history,2026-09-01
300200968_,9,1.0,insufficient_history,2026-09-01
300200968_,10,1.0,insufficient_history,2026-09-01
