sku,month,sales_qty_raw,sales_status,transactions_signed_qty,transactions_positive_qty,transaction_unknown_qty_rows,comparable,matches_signed,matches_positive,difference_signed
300200830_,2025-09-01,,blank,,,,False,False,False,
300200830_,2025-10-01,,blank,,,,False,False,False,
300200830_,2025-11-01,,blank,,,,False,False,False,
300200830_,2025-12-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200830_,2026-01-01,,blank,,,,False,False,False,
300200830_,2026-02-01,,blank,,,,False,False,False,
300200830_,2026-03-01,,blank,,,,False,False,False,
300200830_,2026-04-01,,blank,,,,False,False,False,
300200830_,2026-05-01,,blank,,,,False,False,False,
300200830_,2026-06-01,,blank,,,,False,False,False,
300200830_,2026-07-01,,blank,,,,False,False,False,
300200830_,2026-08-01,1.0,observed,7.0,7.0,0.0,True,False,False,6.0
300200831_,2024-01-01,,blank,,,,False,False,False,
300200831_,2024-02-01,,blank,,,,False,False,False,
300200831_,2024-03-01,,blank,,,,False,False,False,
300200831_,2024-04-01,,blank,,,,False,False,False,
300200831_,2024-05-01,,blank,,,,False,False,False,
300200831_,2024-06-01,,blank,,,,False,False,False,
300200831_,2024-07-01,,blank,,,,False,False,False,
300200831_,2024-08-01,,blank,,,,False,False,False,
300200831_,2024-09-01,,blank,,,,False,False,False,
300200831_,2024-10-01,,blank,,,,False,False,False,
300200831_,2024-11-01,,blank,,,,False,False,False,
300200831_,2024-12-01,,blank,,,,False,False,False,
300200831_,2025-01-01,,blank,,,,False,False,False,
300200831_,2025-02-01,,blank,,,,False,False,False,
300200831_,2025-03-01,,blank,,,,False,False,False,
300200831_,2025-04-01,,blank,,,,False,False,False,
300200831_,2025-05-01,,blank,,,,False,False,False,
300200831_,2025-06-01,,blank,,,,False,False,False,
300200831_,2025-07-01,,blank,,,,False,False,False,
300200831_,2025-08-01,,blank,,,,False,False,False,
300200831_,2025-09-01,,blank,,,,False,False,False,
300200831_,2025-10-01,,blank,,,,False,False,False,
300200831_,2025-11-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200831_,2025-12-01,,blank,,,,False,False,False,
300200831_,2026-01-01,,blank,,,,False,False,False,
300200831_,2026-02-01,,blank,,,,False,False,False,
300200831_,2026-03-01,,blank,,,,False,False,False,
300200831_,2026-04-01,,blank,,,,False,False,False,
300200831_,2026-05-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200831_,2026-06-01,,blank,,,,False,False,False,
300200831_,2026-07-01,,blank,,,,False,False,False,
300200831_,2026-08-01,,blank,,,,False,False,False,
300200832_,2024-01-01,,blank,,,,False,False,False,
300200832_,2024-02-01,,blank,,,,False,False,False,
300200832_,2024-03-01,,blank,,,,False,False,False,
300200832_,2024-04-01,,blank,,,,False,False,False,
300200832_,2024-05-01,,blank,,,,False,False,False,
300200832_,2024-06-01,,blank,,,,False,False,False,
300200832_,2024-07-01,,blank,,,,False,False,False,
300200832_,2024-08-01,5.0,observed,,,,False,False,False,
300200832_,2024-09-01,23.0,observed,,,,False,False,False,
300200832_,2024-10-01,20.0,observed,-10.0,0.0,0.0,True,False,False,-30.0
300200832_,2024-11-01,29.0,observed,-4.0,0.0,0.0,True,False,False,-33.0
300200832_,2024-12-01,11.0,observed,,,,False,False,False,
300200832_,2025-01-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200832_,2025-02-01,20.0,observed,25.0,25.0,0.0,True,False,False,5.0
300200832_,2025-03-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
300200832_,2025-04-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200832_,2025-05-01,6.0,observed,16.0,16.0,0.0,True,False,False,10.0
300200832_,2025-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200832_,2025-07-01,-11.0,negative,3.0,3.0,0.0,True,False,False,14.0
300200832_,2025-08-01,-3.0,negative,3.0,3.0,0.0,True,False,False,6.0
300200832_,2025-09-01,,blank,,,,False,False,False,
300200832_,2025-10-01,,blank,,,,False,False,False,
300200832_,2025-11-01,,blank,20.0,20.0,0.0,False,False,False,
300200832_,2025-12-01,14.0,observed,14.0,14.0,0.0,True,True,True,0.0
300200832_,2026-01-01,,blank,,,,False,False,False,
300200832_,2026-02-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
300200832_,2026-03-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200832_,2026-04-01,,blank,10.0,10.0,0.0,False,False,False,
300200832_,2026-05-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200832_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200832_,2026-07-01,,blank,,,,False,False,False,
300200832_,2026-08-01,22.0,observed,22.0,22.0,0.0,True,True,True,0.0
300200833_,2024-01-01,,blank,,,,False,False,False,
300200833_,2024-02-01,,blank,,,,False,False,False,
300200833_,2024-03-01,,blank,,,,False,False,False,
300200833_,2024-04-01,,blank,,,,False,False,False,
300200833_,2024-05-01,,blank,,,,False,False,False,
300200833_,2024-06-01,,blank,,,,False,False,False,
300200833_,2024-07-01,,blank,,,,False,False,False,
300200833_,2024-08-01,14.0,observed,-10.0,0.0,0.0,True,False,False,-24.0
300200833_,2024-09-01,193.0,observed,-98.0,0.0,0.0,True,False,False,-291.0
300200833_,2024-10-01,30.0,observed,,,,False,False,False,
300200833_,2024-11-01,82.0,observed,-17.0,0.0,0.0,True,False,False,-99.0
300200833_,2024-12-01,28.0,observed,,,,False,False,False,
300200833_,2025-01-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200833_,2025-02-01,39.0,observed,115.0,115.0,0.0,True,False,False,76.0
300200833_,2025-03-01,,blank,28.0,28.0,0.0,False,False,False,
300200833_,2025-04-01,14.0,observed,8.0,8.0,0.0,True,False,False,-6.0
300200833_,2025-05-01,9.0,observed,,,,False,False,False,
300200833_,2025-06-01,40.0,observed,36.0,36.0,0.0,True,False,False,-4.0
300200833_,2025-07-01,-2.0,negative,88.0,88.0,0.0,True,False,False,90.0
300200833_,2025-08-01,-8.0,negative,20.0,20.0,0.0,True,False,False,28.0
300200833_,2025-09-01,-6.0,negative,24.0,24.0,0.0,True,False,False,30.0
300200833_,2025-10-01,11.0,observed,,,,False,False,False,
300200833_,2025-11-01,5.0,observed,2.0,2.0,0.0,True,False,False,-3.0
300200833_,2025-12-01,9.0,observed,12.0,12.0,0.0,True,False,False,3.0
300200833_,2026-01-01,17.0,observed,17.0,17.0,0.0,True,True,True,0.0
300200833_,2026-02-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200833_,2026-03-01,26.0,observed,42.0,42.0,0.0,True,False,False,16.0
300200833_,2026-04-01,,blank,,,,False,False,False,
300200833_,2026-05-01,28.0,observed,28.0,28.0,0.0,True,True,True,0.0
300200833_,2026-06-01,18.0,observed,18.0,18.0,0.0,True,True,True,0.0
300200833_,2026-07-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200833_,2026-08-01,24.0,observed,21.0,21.0,0.0,True,False,False,-3.0
300200834_,2024-01-01,,blank,,,,False,False,False,
300200834_,2024-02-01,,blank,,,,False,False,False,
300200834_,2024-03-01,,blank,,,,False,False,False,
300200834_,2024-04-01,,blank,,,,False,False,False,
300200834_,2024-05-01,,blank,,,,False,False,False,
300200834_,2024-06-01,,blank,,,,False,False,False,
300200834_,2024-07-01,,blank,,,,False,False,False,
300200834_,2024-08-01,,blank,,,,False,False,False,
300200834_,2024-09-01,30.0,observed,,,,False,False,False,
300200834_,2024-10-01,30.0,observed,-7.0,0.0,0.0,True,False,False,-37.0
300200834_,2024-11-01,20.0,observed,-15.0,0.0,0.0,True,False,False,-35.0
300200834_,2024-12-01,7.0,observed,,,,False,False,False,
300200834_,2025-01-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200834_,2025-02-01,,blank,,,,False,False,False,
300200834_,2025-03-01,1.0,observed,31.0,31.0,0.0,True,False,False,30.0
300200834_,2025-04-01,10.0,observed,1.0,1.0,0.0,True,False,False,-9.0
300200834_,2025-05-01,28.0,observed,24.0,24.0,0.0,True,False,False,-4.0
300200834_,2025-06-01,,blank,,,,False,False,False,
300200834_,2025-07-01,-7.0,negative,,,,False,False,False,
300200834_,2025-08-01,4.0,observed,13.0,13.0,0.0,True,False,False,9.0
300200834_,2025-09-01,-4.0,negative,,,,False,False,False,
300200834_,2025-10-01,,blank,,,,False,False,False,
300200834_,2025-11-01,,blank,,,,False,False,False,
300200834_,2025-12-01,4.0,observed,,,,False,False,False,
300200834_,2026-01-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200834_,2026-02-01,,blank,,,,False,False,False,
300200834_,2026-03-01,-15.0,negative,,,,False,False,False,
300200834_,2026-04-01,,blank,,,,False,False,False,
300200834_,2026-05-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200834_,2026-06-01,,blank,,,,False,False,False,
300200834_,2026-07-01,,blank,,,,False,False,False,
300200834_,2026-08-01,,blank,,,,False,False,False,
300200835_,2024-01-01,,blank,,,,False,False,False,
300200835_,2024-02-01,,blank,,,,False,False,False,
300200835_,2024-03-01,,blank,,,,False,False,False,
300200835_,2024-04-01,,blank,,,,False,False,False,
300200835_,2024-05-01,,blank,,,,False,False,False,
300200835_,2024-06-01,,blank,,,,False,False,False,
300200835_,2024-07-01,,blank,,,,False,False,False,
300200835_,2024-08-01,,blank,,,,False,False,False,
300200835_,2024-09-01,13.0,observed,,,,False,False,False,
300200835_,2024-10-01,74.0,observed,-49.0,0.0,0.0,True,False,False,-123.0
300200835_,2024-11-01,77.0,observed,,,,False,False,False,
300200835_,2024-12-01,31.0,observed,,,,False,False,False,
300200835_,2025-01-01,20.0,observed,18.0,18.0,0.0,True,False,False,-2.0
300200835_,2025-02-01,52.0,observed,97.0,97.0,0.0,True,False,False,45.0
300200835_,2025-03-01,-1.0,negative,21.0,21.0,0.0,True,False,False,22.0
300200835_,2025-04-01,71.0,observed,75.0,75.0,0.0,True,False,False,4.0
300200835_,2025-05-01,30.0,observed,14.0,14.0,0.0,True,False,False,-16.0
300200835_,2025-06-01,35.0,observed,33.0,33.0,0.0,True,False,False,-2.0
300200835_,2025-07-01,-5.0,negative,70.0,70.0,0.0,True,False,False,75.0
300200835_,2025-08-01,7.0,observed,29.0,29.0,0.0,True,False,False,22.0
300200835_,2025-09-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200835_,2025-10-01,5.0,observed,,,,False,False,False,
300200835_,2025-11-01,,blank,,,,False,False,False,
300200835_,2025-12-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200835_,2026-01-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
300200835_,2026-02-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200835_,2026-03-01,36.0,observed,37.0,37.0,0.0,True,False,False,1.0
300200835_,2026-04-01,2.0,observed,7.0,7.0,0.0,True,False,False,5.0
300200835_,2026-05-01,12.0,observed,12.0,12.0,0.0,True,True,True,0.0
300200835_,2026-06-01,25.0,observed,35.0,35.0,0.0,True,False,False,10.0
300200835_,2026-07-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
300200835_,2026-08-01,15.0,observed,14.0,14.0,0.0,True,False,False,-1.0
300200836_,2024-01-01,,blank,,,,False,False,False,
300200836_,2024-02-01,,blank,,,,False,False,False,
300200836_,2024-03-01,,blank,,,,False,False,False,
300200836_,2024-04-01,,blank,,,,False,False,False,
300200836_,2024-05-01,,blank,,,,False,False,False,
300200836_,2024-06-01,,blank,,,,False,False,False,
300200836_,2024-07-01,,blank,,,,False,False,False,
300200836_,2024-08-01,5.0,observed,-5.0,0.0,0.0,True,False,False,-10.0
300200836_,2024-09-01,32.0,observed,,,,False,False,False,
300200836_,2024-10-01,20.0,observed,-10.0,0.0,0.0,True,False,False,-30.0
300200836_,2024-11-01,34.0,observed,-9.0,0.0,0.0,True,False,False,-43.0
300200836_,2024-12-01,1.0,observed,,,,False,False,False,
300200836_,2025-01-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200836_,2025-02-01,,blank,30.0,30.0,0.0,False,False,False,
300200836_,2025-03-01,,blank,,,,False,False,False,
300200836_,2025-04-01,20.0,observed,5.0,5.0,0.0,True,False,False,-15.0
300200836_,2025-05-01,11.0,observed,11.0,11.0,0.0,True,True,True,0.0
300200836_,2025-06-01,,blank,,,,False,False,False,
300200836_,2025-07-01,-10.0,negative,,,,False,False,False,
300200836_,2025-08-01,-4.0,negative,16.0,16.0,0.0,True,False,False,20.0
300200836_,2025-09-01,-5.0,negative,,,,False,False,False,
300200836_,2025-10-01,,blank,,,,False,False,False,
300200836_,2025-11-01,,blank,,,,False,False,False,
300200836_,2025-12-01,,blank,,,,False,False,False,
300200836_,2026-01-01,,blank,3.0,3.0,0.0,False,False,False,
300200836_,2026-02-01,,blank,,,,False,False,False,
300200836_,2026-03-01,-9.0,negative,,,,False,False,False,
300200836_,2026-04-01,,blank,,,,False,False,False,
300200836_,2026-05-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200836_,2026-06-01,,blank,,,,False,False,False,
300200836_,2026-07-01,,blank,,,,False,False,False,
300200836_,2026-08-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200837_,2024-01-01,,blank,,,,False,False,False,
300200837_,2024-02-01,,blank,,,,False,False,False,
300200837_,2024-03-01,,blank,,,,False,False,False,
300200837_,2024-04-01,,blank,,,,False,False,False,
300200837_,2024-05-01,,blank,,,,False,False,False,
300200837_,2024-06-01,,blank,,,,False,False,False,
300200837_,2024-07-01,,blank,,,,False,False,False,
300200837_,2024-08-01,,blank,,,,False,False,False,
300200837_,2024-09-01,,blank,,,,False,False,False,
300200837_,2024-10-01,,blank,,,,False,False,False,
300200837_,2024-11-01,,blank,,,,False,False,False,
300200837_,2024-12-01,,blank,,,,False,False,False,
300200837_,2025-01-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200837_,2025-02-01,,blank,3.0,3.0,0.0,False,False,False,
300200837_,2025-03-01,,blank,,,,False,False,False,
300200837_,2025-04-01,,blank,,,,False,False,False,
300200837_,2025-05-01,,blank,,,,False,False,False,
300200837_,2025-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200837_,2025-07-01,,blank,,,,False,False,False,
300200837_,2025-08-01,,blank,,,,False,False,False,
300200837_,2025-09-01,,blank,,,,False,False,False,
300200837_,2025-10-01,,blank,,,,False,False,False,
300200837_,2025-11-01,,blank,,,,False,False,False,
300200837_,2025-12-01,,blank,,,,False,False,False,
300200837_,2026-01-01,,blank,,,,False,False,False,
300200837_,2026-02-01,,blank,,,,False,False,False,
300200837_,2026-03-01,,blank,,,,False,False,False,
300200837_,2026-04-01,,blank,,,,False,False,False,
300200837_,2026-05-01,,blank,,,,False,False,False,
300200837_,2026-06-01,,blank,,,,False,False,False,
300200837_,2026-07-01,,blank,,,,False,False,False,
300200837_,2026-08-01,,blank,,,,False,False,False,
300200838_,2024-01-01,,blank,,,,False,False,False,
300200838_,2024-02-01,,blank,,,,False,False,False,
300200838_,2024-03-01,,blank,,,,False,False,False,
300200838_,2024-04-01,,blank,,,,False,False,False,
300200838_,2024-05-01,,blank,,,,False,False,False,
300200838_,2024-06-01,,blank,,,,False,False,False,
300200838_,2024-07-01,,blank,,,,False,False,False,
300200838_,2024-08-01,,blank,,,,False,False,False,
300200838_,2024-09-01,,blank,,,,False,False,False,
300200838_,2024-10-01,11.0,observed,-10.0,0.0,0.0,True,False,False,-21.0
300200838_,2024-11-01,9.0,observed,,,,False,False,False,
300200838_,2024-12-01,17.0,observed,,,,False,False,False,
300200838_,2025-01-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200838_,2025-02-01,21.0,observed,28.0,28.0,0.0,True,False,False,7.0
300200838_,2025-03-01,-7.0,negative,4.0,4.0,0.0,True,False,False,11.0
300200838_,2025-04-01,10.0,observed,5.0,5.0,0.0,True,False,False,-5.0
300200838_,2025-05-01,9.0,observed,7.0,7.0,0.0,True,False,False,-2.0
300200838_,2025-06-01,10.0,observed,12.0,12.0,0.0,True,False,False,2.0
300200838_,2025-07-01,3.0,observed,48.0,48.0,0.0,True,False,False,45.0
300200838_,2025-08-01,7.0,observed,17.0,17.0,0.0,True,False,False,10.0
300200838_,2025-09-01,,blank,,,,False,False,False,
300200838_,2025-10-01,1.0,observed,,,,False,False,False,
300200838_,2025-11-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200838_,2025-12-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200838_,2026-01-01,5.0,observed,5.0,5.0,0.0,True,True,True,0.0
300200838_,2026-02-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200838_,2026-03-01,29.0,observed,32.0,32.0,0.0,True,False,False,3.0
300200838_,2026-04-01,,blank,,,,False,False,False,
300200838_,2026-05-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200838_,2026-06-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200838_,2026-07-01,1.0,observed,,,,False,False,False,
300200838_,2026-08-01,18.0,observed,16.0,16.0,0.0,True,False,False,-2.0
300200839_,2024-01-01,,blank,,,,False,False,False,
300200839_,2024-02-01,,blank,,,,False,False,False,
300200839_,2024-03-01,,blank,,,,False,False,False,
300200839_,2024-04-01,,blank,,,,False,False,False,
300200839_,2024-05-01,,blank,,,,False,False,False,
300200839_,2024-06-01,,blank,,,,False,False,False,
300200839_,2024-07-01,,blank,,,,False,False,False,
300200839_,2024-08-01,,blank,,,,False,False,False,
300200839_,2024-09-01,1.0,observed,,,,False,False,False,
300200839_,2024-10-01,20.0,observed,-20.0,0.0,0.0,True,False,False,-40.0
300200839_,2024-11-01,32.0,observed,-4.0,0.0,0.0,True,False,False,-36.0
300200839_,2024-12-01,11.0,observed,-10.0,0.0,0.0,True,False,False,-21.0
300200839_,2025-01-01,10.0,observed,8.0,8.0,0.0,True,False,False,-2.0
300200839_,2025-02-01,20.0,observed,33.0,33.0,0.0,True,False,False,13.0
300200839_,2025-03-01,-4.0,negative,8.0,8.0,0.0,True,False,False,12.0
300200839_,2025-04-01,27.0,observed,27.0,27.0,0.0,True,True,True,0.0
300200839_,2025-05-01,4.0,observed,2.0,2.0,0.0,True,False,False,-2.0
300200839_,2025-06-01,34.0,observed,34.0,34.0,0.0,True,True,True,0.0
300200839_,2025-07-01,-1.0,negative,14.0,14.0,0.0,True,False,False,15.0
300200839_,2025-08-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200839_,2025-09-01,1.0,observed,6.0,6.0,0.0,True,False,False,5.0
300200839_,2025-10-01,,blank,,,,False,False,False,
300200839_,2025-11-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200839_,2025-12-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200839_,2026-01-01,,blank,,,,False,False,False,
300200839_,2026-02-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200839_,2026-03-01,-7.0,negative,7.0,7.0,0.0,True,False,False,14.0
300200839_,2026-04-01,,blank,5.0,5.0,0.0,False,False,False,
300200839_,2026-05-01,7.0,observed,7.0,7.0,0.0,True,True,True,0.0
300200839_,2026-06-01,4.0,observed,4.0,4.0,0.0,True,True,True,0.0
300200839_,2026-07-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200839_,2026-08-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200840_,2024-01-01,,blank,,,,False,False,False,
300200840_,2024-02-01,,blank,,,,False,False,False,
300200840_,2024-03-01,,blank,,,,False,False,False,
300200840_,2024-04-01,,blank,,,,False,False,False,
300200840_,2024-05-01,,blank,,,,False,False,False,
300200840_,2024-06-01,,blank,,,,False,False,False,
300200840_,2024-07-01,,blank,,,,False,False,False,
300200840_,2024-08-01,5.0,observed,-5.0,0.0,0.0,True,False,False,-10.0
300200840_,2024-09-01,40.0,observed,-25.0,0.0,0.0,True,False,False,-65.0
300200840_,2024-10-01,10.0,observed,,,,False,False,False,
300200840_,2024-11-01,12.0,observed,-7.0,0.0,0.0,True,False,False,-19.0
300200840_,2024-12-01,,blank,,,,False,False,False,
300200840_,2025-01-01,,blank,,,,False,False,False,
300200840_,2025-02-01,3.0,observed,18.0,18.0,0.0,True,False,False,15.0
300200840_,2025-03-01,-7.0,negative,,,,False,False,False,
300200840_,2025-04-01,17.0,observed,6.0,6.0,0.0,True,False,False,-11.0
300200840_,2025-05-01,,blank,,,,False,False,False,
300200840_,2025-06-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200840_,2025-07-01,-9.0,negative,1.0,1.0,0.0,True,False,False,10.0
300200840_,2025-08-01,-5.0,negative,,,,False,False,False,
300200840_,2025-09-01,-5.0,negative,,,,False,False,False,
300200840_,2025-10-01,,blank,,,,False,False,False,
300200840_,2025-11-01,,blank,,,,False,False,False,
300200840_,2025-12-01,,blank,,,,False,False,False,
300200840_,2026-01-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200840_,2026-02-01,,blank,,,,False,False,False,
300200840_,2026-03-01,-7.0,negative,,,,False,False,False,
300200840_,2026-04-01,,blank,,,,False,False,False,
300200840_,2026-05-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200840_,2026-06-01,1.0,observed,1.0,1.0,0.0,True,True,True,0.0
300200840_,2026-07-01,,blank,,,,False,False,False,
300200840_,2026-08-01,20.0,observed,20.0,20.0,0.0,True,True,True,0.0
300200841_,2024-01-01,,blank,,,,False,False,False,
300200841_,2024-02-01,,blank,,,,False,False,False,
300200841_,2024-03-01,,blank,,,,False,False,False,
300200841_,2024-04-01,,blank,,,,False,False,False,
300200841_,2024-05-01,,blank,,,,False,False,False,
300200841_,2024-06-01,,blank,,,,False,False,False,
300200841_,2024-07-01,,blank,,,,False,False,False,
300200841_,2024-08-01,3.0,observed,,,,False,False,False,
300200841_,2024-09-01,3.0,observed,-2.0,0.0,0.0,True,False,False,-5.0
300200841_,2024-10-01,,blank,,,,False,False,False,
300200841_,2024-11-01,2.0,observed,,,,False,False,False,
300200841_,2024-12-01,,blank,,,,False,False,False,
300200841_,2025-01-01,6.0,observed,6.0,6.0,0.0,True,True,True,0.0
300200841_,2025-02-01,2.0,observed,5.0,5.0,0.0,True,False,False,3.0
300200841_,2025-03-01,,blank,,,,False,False,False,
300200841_,2025-04-01,,blank,,,,False,False,False,
300200841_,2025-05-01,,blank,,,,False,False,False,
300200841_,2025-06-01,,blank,,,,False,False,False,
300200841_,2025-07-01,,blank,,,,False,False,False,
300200841_,2025-08-01,-2.0,negative,,,,False,False,False,
300200841_,2025-09-01,,blank,,,,False,False,False,
300200841_,2025-10-01,,blank,,,,False,False,False,
300200841_,2025-11-01,,blank,,,,False,False,False,
300200841_,2025-12-01,,blank,,,,False,False,False,
300200841_,2026-01-01,,blank,,,,False,False,False,
300200841_,2026-02-01,,blank,,,,False,False,False,
300200841_,2026-03-01,,blank,,,,False,False,False,
300200841_,2026-04-01,8.0,observed,8.0,8.0,0.0,True,True,True,0.0
300200841_,2026-05-01,3.0,observed,3.0,3.0,0.0,True,True,True,0.0
300200841_,2026-06-01,,blank,,,,False,False,False,
300200841_,2026-07-01,,blank,,,,False,False,False,
300200841_,2026-08-01,,blank,,,,False,False,False,
300200842_,2024-01-01,,blank,,,,False,False,False,
300200842_,2024-02-01,,blank,,,,False,False,False,
300200842_,2024-03-01,,blank,,,,False,False,False,
300200842_,2024-04-01,,blank,,,,False,False,False,
300200842_,2024-05-01,,blank,,,,False,False,False,
300200842_,2024-06-01,,blank,,,,False,False,False,
300200842_,2024-07-01,,blank,,,,False,False,False,
300200842_,2024-08-01,10.0,observed,-5.0,0.0,0.0,True,False,False,-15.0
300200842_,2024-09-01,389.0,observed,-135.0,0.0,0.0,True,False,False,-524.0
300200842_,2024-10-01,124.0,observed,,,,False,False,False,
300200842_,2024-11-01,558.0,observed,-49.0,0.0,0.0,True,False,False,-607.0
300200842_,2024-12-01,270.0,observed,,,,False,False,False,
300200842_,2025-01-01,325.0,observed,302.0,302.0,0.0,True,False,False,-23.0
300200842_,2025-02-01,236.0,observed,495.0,495.0,0.0,True,False,False,259.0
300200842_,2025-03-01,167.0,observed,163.0,163.0,0.0,True,False,False,-4.0
300200842_,2025-04-01,674.0,observed,615.0,615.0,0.0,True,False,False,-59.0
300200842_,2025-05-01,224.0,observed,175.0,175.0,0.0,True,False,False,-49.0
300200842_,2025-06-01,229.0,observed,229.0,229.0,0.0,True,True,True,0.0
300200842_,2025-07-01,-23.0,negative,396.0,396.0,0.0,True,False,False,419.0
300200842_,2025-08-01,120.0,observed,178.0,178.0,0.0,True,False,False,58.0
300200842_,2025-09-01,6.0,observed,51.0,51.0,0.0,True,False,False,45.0
300200842_,2025-10-01,,blank,,,,False,False,False,
300200842_,2025-11-01,105.0,observed,75.0,75.0,0.0,True,False,False,-30.0
300200842_,2025-12-01,78.0,observed,78.0,78.0,0.0,True,True,True,0.0
300200842_,2026-01-01,90.0,observed,90.0,90.0,0.0,True,True,True,0.0
300200842_,2026-02-01,25.0,observed,21.0,21.0,0.0,True,False,False,-4.0
300200842_,2026-03-01,154.0,observed,178.0,178.0,0.0,True,False,False,24.0
300200842_,2026-04-01,3.0,observed,,,,False,False,False,
300200842_,2026-05-01,120.0,observed,120.0,120.0,0.0,True,True,True,0.0
300200842_,2026-06-01,116.0,observed,116.0,116.0,0.0,True,True,True,0.0
300200842_,2026-07-01,32.0,observed,32.0,32.0,0.0,True,True,True,0.0
300200842_,2026-08-01,177.0,observed,177.0,177.0,0.0,True,True,True,0.0
300200843_,2024-01-01,,blank,,,,False,False,False,
300200843_,2024-02-01,,blank,,,,False,False,False,
300200843_,2024-03-01,,blank,,,,False,False,False,
300200843_,2024-04-01,,blank,,,,False,False,False,
300200843_,2024-05-01,,blank,,,,False,False,False,
300200843_,2024-06-01,,blank,,,,False,False,False,
300200843_,2024-07-01,,blank,,,,False,False,False,
300200843_,2024-08-01,14.0,observed,-10.0,0.0,0.0,True,False,False,-24.0
300200843_,2024-09-01,137.0,observed,-1.0,0.0,0.0,True,False,False,-138.0
300200843_,2024-10-01,15.0,observed,,,,False,False,False,
300200843_,2024-11-01,5.0,observed,,,,False,False,False,
300200843_,2024-12-01,85.0,observed,,,,False,False,False,
300200843_,2025-01-01,76.0,observed,56.0,56.0,0.0,True,False,False,-20.0
300200843_,2025-02-01,10.0,observed,85.0,85.0,0.0,True,False,False,75.0
300200843_,2025-03-01,2.0,observed,2.0,2.0,0.0,True,True,True,0.0
300200843_,2025-04-01,41.0,observed,24.0,24.0,0.0,True,False,False,-17.0
300200843_,2025-05-01,,blank,,,,False,False,False,
300200843_,2025-06-01,12.0,observed,1.0,1.0,0.0,True,False,False,-11.0
300200843_,2025-07-01,4.0,observed,,,,False,False,False,
300200843_,2025-08-01,-21.0,negative,,,,False,False,False,
300200843_,2025-09-01,-10.0,negative,,,,False,False,False,
300200843_,2025-10-01,48.0,observed,,,,False,False,False,
300200843_,2025-11-01,,blank,,,,False,False,False,
300200843_,2025-12-01,,blank,,,,False,False,False,
300200843_,2026-01-01,,blank,,,,False,False,False,
300200843_,2026-02-01,,blank,,,,False,False,False,
300200843_,2026-03-01,,blank,,,,False,False,False,
300200843_,2026-04-01,15.0,observed,15.0,15.0,0.0,True,True,True,0.0
300200843_,2026-05-01,,blank,,,,False,False,False,
300200843_,2026-06-01,,blank,,,,False,False,False,
300200843_,2026-07-01,21.0,observed,21.0,21.0,0.0,True,True,True,0.0
300200843_,2026-08-01,16.0,observed,,,,False,False,False,
300200844_,2024-01-01,,blank,,,,False,False,False,
300200844_,2024-02-01,,blank,,,,False,False,False,
300200844_,2024-03-01,,blank,,,,False,False,False,
