sku,product_name,unit,supplier_sku
VS116-153-1-86,Выключатель 1-клавишный ВС 116-153-1-86 Wessen,шт,
VS116-154-1-86,Выключатель 1-клавишный ВС 116-154-1-86 Wessen,шт,
VS516-252-18,Выключатель 2-клавишный ВС 516-252-18 Wessen,шт,
WDE000151,Выключатель 2-клавишный WDE000151 скрытой установки Wessen,шт,
WDE000185,Розетка двойная RJ11+RJ45 кат.5Е белая WDE000185 Wessen,шт,
WDE000193,"Розетка WDE000193 TV-R 2DB механизм Белый, Wessen",шт,
WDE000195,"Розетка WDE000195 TV-R 11DB проходная механизм Белый, Wessen",шт,
WDE000302,"Рамка 2-постовая, WDE000302 скрытой установки Серебро Wessen",шт,
WDE000303,"Рамка 3-постовая, WDE000303 скрытой установки Серебро Wessen",шт,
WDE000304,"Рамка 4-постовая, WDE000304 скрытой установки Серебро Wessen",шт,
WDE000311,Выключатель 1-клавишный WDE000311 скрытой установки Серебро Wessen,шт,
WDE000351,Выключатель 2-клавишный WDE000351 скрытой установки Серебро Wessen,шт,
WDE000381,Розетка телефонная RJ11 серебро WDE000381 Wessen,шт,
WDE000391,Розетка TV серебро WDE000391 Wessen,шт,
WDE000403,Рамка 3-постовая WDE000403 скрытой установки Шампань Wessen,шт,
WDE000404,Рамка 4-постовая WDE000404 скрытой установки Шампань Wessen,шт,
WDE000411,Выключатель 1-клавишный WDE000411 скрытой установки Шампань Wessen,шт,
WDE000413,Выключатель 1-клавишный WDE000413 скрытой установки подсветка Шампань Wessen,шт,
WDE000431,"Выключатель 3-клавишный WDE000431 механизм, Шампань Wessen",шт,
WDE000436,Диммер WDE000436 универсальный 600Вт/ВА Шампань Wessen,шт,
WDE000441,Розетка WDE000441 скрытой установки без заземляющего контакта Шампань Wessen,шт,
WDE000448,"Розетка WDE000448 с ЗК, шторки, крышка IP44 Шампань Wessen",шт,
WDE000451,Выключатель 2-клавишный WDE000451 скрытой установки Шампань Wessen,шт,
WDE000461,"Выключатель 1-клавишный WDE000461 механизм, Шампань Wessen",шт,
WDE000471,Выключатель 1-клавишный WDE000471 механизм Шампань Wessen,шт,
WDE000481,Розетка телефонная RJ11 Шампань WDE000481 Wessen,шт,
WDE000493,Розетка WDE000493 скрытой установки одинарная TV-R 2DB Шампань Wessen,шт,
щщщ0116254,"GLOSSA 2-клавишный ВЫКЛЮЧАТЕЛЬ, сх.5, 10АХ, механизм, БЕЛЫЙ",шт,GSL000151
яярп5490,"Рамка 1-постовая универсальная ""Atlas"" Лотос ATN001301",шт,
